,GEO_CODE,Work mainly at or from home,Underground; metro; light rail; tram,Train,Bus; minibus or coach,Taxi,Motorcycle; scooter or moped,Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work
24497,E01028033,149,0,12,28,0,12,592,43,22,115,3
24498,E01028034,110,0,6,24,0,6,665,72,27,54,6
24499,E01028035,168,0,6,27,0,12,697,52,18,49,6
24500,E01028041,102,0,12,24,6,13,541,49,27,91,12
24501,E01028042,36,0,10,19,3,8,364,62,27,96,3
24502,E01028043,38,0,10,20,3,9,381,64,29,101,3
24503,E01028044,37,0,10,19,3,9,379,64,28,100,3
24504,E01028045,47,0,12,24,4,11,473,80,36,125,4
24505,E01028046,52,1,12,26,1,9,554,74,26,82,0
24506,E01028047,45,1,11,22,1,7,476,64,22,71,0
24507,E01028048,48,1,11,24,1,8,510,68,24,76,0
24508,E01028049,46,1,11,23,1,8,493,66,23,73,0
24509,E01028050,48,1,11,24,1,8,509,68,24,76,0
24510,E01028051,49,0,10,23,1,10,479,61,18,70,1
24511,E01028052,55,0,11,26,1,11,541,69,20,79,2
24512,E01028053,49,0,10,23,1,10,479,61,18,70,1
24513,E01028054,47,0,9,22,1,9,461,59,17,67,1
24514,E01028055,53,0,9,27,2,8,441,61,28,90,3
24515,E01028056,41,0,7,21,2,6,339,47,21,69,2
24516,E01028057,44,0,7,22,2,6,363,50,23,74,3
24517,E01028058,51,0,8,25,2,7,417,58,26,85,3
24518,E01028059,50,0,8,25,2,7,411,57,26,84,3
24519,E01028060,54,1,4,10,2,6,384,41,18,68,4
24520,E01028061,51,1,4,10,2,6,363,39,17,64,4
24521,E01028062,55,1,4,10,2,6,391,42,18,69,4
24522,E01028063,53,1,4,10,2,6,376,40,18,67,4
24523,E01028068,55,1,4,11,2,6,394,42,18,70,4
24524,E01028064,40,0,3,27,4,6,292,70,34,93,5
24525,E01028065,43,0,4,29,5,6,311,75,36,99,5
24526,E01028066,42,0,4,28,5,6,307,74,35,98,5
24527,E01028067,41,0,3,27,4,6,294,71,34,94,5
24528,E01028070,22,0,12,20,0,4,183,16,24,22,0
24529,E01028137,27,0,14,24,0,5,221,20,30,26,0
24530,E01028099,29,0,15,26,0,6,237,21,32,28,0
24531,E01028073,24,0,7,59,1,3,176,16,34,75,0
24532,E01028074,26,0,8,65,1,3,193,17,37,82,0
24533,E01028075,26,0,8,64,1,3,191,17,37,81,0
24534,E01028083,22,0,6,55,1,2,162,14,31,69,0
24535,E01028086,25,0,7,63,1,3,185,17,36,79,0
24536,E01028080,55,1,43,105,2,13,466,53,97,152,3
24537,E01028081,47,1,37,91,2,11,401,46,83,131,2
24538,E01028082,51,1,40,98,2,12,433,49,90,141,2
24539,E01028087,84,0,7,87,1,9,576,47,28,37,3
24540,E01028088,87,0,8,90,1,9,597,49,29,39,3
24541,E01028089,78,0,7,81,1,8,534,44,26,34,3
24542,E01028091,83,0,7,86,1,9,569,47,28,37,3
24543,E01028092,68,0,2,47,0,11,390,46,10,22,2
24544,E01028093,59,0,1,42,0,9,342,41,8,19,1
24545,E01028069,40,1,4,49,0,6,257,22,28,34,1
24546,E01028094,54,1,5,66,0,8,343,30,38,45,2
24547,E01028095,51,1,5,62,0,7,323,28,36,42,1
24548,E01028096,61,1,6,74,0,9,388,33,43,51,2
24549,E01028101,61,2,5,126,1,9,459,55,49,89,1
24550,E01028097,63,2,6,130,1,10,472,57,51,91,1
24551,E01028098,66,2,6,138,2,10,500,60,54,97,2
24552,E01028100,66,2,6,137,2,10,499,60,54,97,2
24553,E01028110,78,0,1,97,2,14,545,72,20,146,1
24554,E01028111,73,0,1,91,2,13,512,68,19,137,1
24555,E01028112,80,0,1,99,2,14,557,74,20,149,1
24556,E01028113,78,0,1,96,2,14,542,72,20,145,1
24557,E01028125,42,0,0,75,0,13,329,39,25,34,2
24558,E01028126,36,0,0,66,0,11,287,34,22,29,1
24559,E01028127,42,0,0,75,0,13,329,39,25,34,2
24560,E01028130,42,0,0,76,0,13,331,39,25,34,2
24561,E01028165,88,0,3,227,3,8,667,70,17,101,3
24562,E01028143,77,0,3,200,3,7,588,61,15,89,3
24563,E01028144,84,0,3,219,3,8,641,67,17,97,3
24564,E01028148,107,0,7,75,2,2,601,52,20,46,0
24565,E01028149,86,0,5,60,1,1,486,42,16,37,0
24566,E01028151,44,0,2,61,2,9,346,39,8,47,2
24567,E01028152,52,0,2,72,2,10,407,46,10,56,2
24568,E01028153,50,0,2,70,2,10,397,44,10,54,2
24569,E01028154,54,0,2,75,3,11,430,48,10,59,3
24570,E01028150,56,0,2,77,3,11,441,49,11,60,3
24571,E01028159,56,0,6,180,2,13,424,52,17,58,2
24572,E01028160,63,0,7,204,3,15,481,59,20,65,2
24573,E01028161,62,0,7,200,3,15,473,58,19,64,2
24574,E01028163,63,0,7,201,3,15,475,58,20,65,2
24575,E01028168,59,0,3,98,1,6,450,49,16,53,3
24576,E01028169,68,0,3,113,2,7,516,56,18,61,4
24577,E01028170,66,0,3,110,2,7,502,54,17,59,4
24578,E01028172,58,0,3,96,1,6,441,48,15,52,3
24579,E01028173,19,0,1,47,2,3,116,17,2,47,0
24580,E01028174,26,0,1,65,2,5,161,24,3,65,0
24581,E01028181,24,0,1,60,2,4,149,22,3,60,0
24582,E01028175,54,1,4,93,2,6,361,36,10,61,2
24583,E01028176,49,1,4,83,2,5,324,32,9,55,2
24584,E01028218,51,1,4,88,2,5,341,34,10,58,2
24585,E01028177,51,1,4,86,2,5,337,33,9,57,2
24586,E01028178,114,0,0,79,0,12,654,55,11,41,3
24587,E01028179,59,1,3,158,1,10,609,64,10,58,2
24588,E01028180,56,1,3,152,1,10,585,61,10,55,2
24589,E01028182,50,1,3,135,1,8,521,54,9,49,2
24590,E01028183,54,1,3,146,1,9,563,59,10,53,2
24591,E01028189,143,9,29,37,3,9,613,44,17,48,3
24592,E01028203,95,0,12,217,0,18,654,81,29,87,1
24593,E01028192,102,0,12,231,0,19,696,87,31,93,2
24594,E01028193,56,0,2,105,2,7,403,47,15,43,1
24595,E01028194,76,0,2,144,2,10,552,65,20,59,2
24596,E01028195,78,0,2,147,2,10,563,66,21,60,2
24597,E01028196,77,0,2,146,2,10,559,65,20,60,2
24598,E01028201,78,1,4,26,1,4,464,27,4,17,1
24599,E01028198,88,1,5,29,2,5,524,31,5,19,2
24600,E01028199,87,1,5,29,2,5,515,31,5,19,2
24601,E01028200,88,1,5,29,2,5,522,31,5,19,2
24602,E01028213,43,0,1,18,1,3,224,16,2,9,0
24603,E01031871,37,0,1,16,1,3,194,14,2,8,0
24604,E01031842,43,0,1,18,1,3,222,16,2,9,0
24605,E01025715,54,0,2,75,3,3,339,31,10,27,2
24606,E01025716,50,0,2,70,3,3,317,29,9,25,2
24607,E01025717,52,0,2,73,3,3,331,31,10,26,2
24608,E01028214,49,0,2,68,3,3,308,28,9,25,2
24609,E01028215,43,0,2,60,2,3,270,25,8,21,2
24610,E01028216,43,0,2,60,2,3,273,25,8,22,2
24611,E01028217,41,0,1,58,2,2,263,24,8,21,2
24612,E01028223,33,0,2,47,2,5,311,56,11,70,3
24613,E01028224,33,0,2,48,2,5,313,56,11,70,3
24614,E01028225,34,0,2,49,2,5,320,58,11,72,3
24615,E01028226,33,0,2,48,2,5,314,56,11,70,3
24616,E01028230,26,0,6,36,4,3,278,60,16,83,2
24617,E01028231,25,0,6,34,4,3,263,57,15,78,2
24618,E01028232,26,0,6,36,4,3,273,59,16,81,2
24619,E01028234,62,0,13,62,7,9,571,92,18,102,5
24620,E01028235,67,0,15,68,8,10,624,101,20,111,5
24621,E01028236,68,0,15,68,8,10,626,101,20,111,6
24622,E01028244,24,0,2,27,1,3,176,35,9,71,3
24623,E01028245,21,0,2,24,1,3,158,31,8,64,3
24624,E01028247,23,0,2,26,1,3,171,34,9,69,3
24625,E01028248,23,0,2,27,1,3,172,34,9,70,3
24626,E01028249,23,0,2,26,1,3,171,34,9,69,3
24627,E01028254,75,0,7,50,1,6,520,75,7,52,6
24628,E01028256,89,0,9,59,2,6,609,87,9,61,6
24629,E01028257,41,0,4,59,3,10,367,56,9,48,2
24630,E01028258,40,0,4,57,3,10,357,55,8,47,2
24631,E01028259,37,0,4,53,3,9,332,51,8,43,1
24632,E01028260,40,0,4,58,3,10,363,56,8,47,2
24633,E01028261,48,0,5,43,3,7,406,56,9,36,1
24634,E01028262,49,0,5,43,3,8,413,57,9,37,1
24635,E01028263,48,0,5,42,3,7,400,55,9,36,1
24636,E01028264,63,0,6,55,4,10,526,72,12,47,1
24637,E01013889,20,0,4,14,4,2,143,26,6,45,1
24638,E01013829,20,0,4,14,4,2,143,26,6,45,1
24639,E01013830,20,0,4,15,4,2,146,27,6,46,1
24640,E01013831,20,0,4,14,4,2,141,26,5,44,1
24641,E01013834,20,0,4,15,4,2,144,27,6,46,1
24642,E01013835,19,0,4,14,3,2,138,26,5,44,1
24643,E01013836,21,0,4,15,4,2,148,27,6,47,1
24644,E01028274,14,0,3,20,2,1,114,20,6,38,1
24645,E01028275,16,0,4,23,3,2,129,23,7,43,2
24646,E01028276,17,0,4,25,3,2,141,25,7,47,2
24647,E01028242,18,0,4,25,3,2,145,26,8,48,2
24648,E01028243,19,0,5,28,3,2,158,28,8,53,2
24649,E01013933,28,0,7,43,4,6,301,51,9,47,2
24650,E01013934,26,0,6,39,4,6,274,46,8,43,2
24651,E01013944,23,0,5,35,3,5,246,42,7,39,2
24652,E01013947,22,0,5,33,3,5,229,39,7,36,2
24653,E01013832,28,0,6,43,4,6,299,51,9,47,2
24654,E01013833,25,0,6,37,4,5,262,44,8,41,2
24655,E01022214,24,0,6,7,1,3,182,18,25,51,0
24656,E01028292,19,0,5,5,1,2,141,14,19,39,0
24657,E01028293,19,0,5,5,1,2,139,13,19,39,0
24658,E01028294,19,0,5,6,1,2,143,14,19,40,0
24659,E01029020,18,0,4,5,1,2,133,13,18,37,0
24660,E01029021,15,0,4,4,1,2,110,11,15,31,0
24661,E01032170,17,0,4,5,1,2,128,12,17,36,0
24662,E01032172,19,0,5,6,1,2,144,14,19,40,0
24663,E01032126,26,0,7,8,2,3,199,19,27,55,0
24664,E01028295,82,0,1,58,3,13,614,86,30,100,3
24665,E01028297,92,0,2,65,4,14,686,95,34,112,3
24666,E01028298,49,1,0,41,2,9,417,47,8,47,1
24667,E01028299,42,1,0,35,2,7,355,40,7,40,1
24668,E01028300,49,1,0,41,2,9,416,47,8,47,1
24669,E01028312,126,0,5,7,0,2,413,25,9,36,4
24670,E01028349,83,0,4,4,0,1,271,16,6,23,2
24671,E01028313,46,0,3,54,3,8,394,55,14,47,1
24672,E01028314,47,0,3,54,3,8,396,56,15,48,2
24673,E01028318,28,0,4,28,7,13,255,53,101,48,3
24674,E01028319,31,0,4,31,7,14,283,59,112,54,3
24675,E01028320,29,0,4,29,7,14,265,56,105,50,3
24676,E01028321,59,1,2,27,1,6,438,44,13,60,2
24677,E01028322,76,1,2,34,1,8,566,57,16,78,2
24678,E01028323,64,1,2,29,1,7,474,47,14,65,2
24679,E01028327,106,0,7,16,0,7,494,29,6,42,1
24680,E01028328,116,0,7,18,0,7,540,31,6,45,1
24681,E01028329,104,0,7,16,0,7,488,28,6,41,1
24682,E01028330,150,0,10,38,0,11,728,54,14,88,9
24683,E01028331,164,0,11,42,0,12,795,58,15,97,9
24684,E01028333,64,0,12,31,1,10,446,63,124,160,4
24685,E01028334,74,0,15,36,2,11,517,73,145,185,5
24686,E01028336,84,0,9,13,0,4,365,26,12,17,6
24687,E01028337,116,0,12,17,0,5,499,35,16,23,9
24688,E01028342,49,1,1,48,2,9,470,52,6,42,1
24689,E01028343,67,1,1,66,2,12,642,71,8,58,1
24690,E01028344,50,1,1,49,2,9,476,53,6,43,1
24691,E01028345,134,0,6,45,3,3,533,40,9,105,6
24692,E01028346,77,0,6,22,1,3,319,19,9,55,1
24693,E01028347,42,0,3,12,1,2,172,10,5,30,1
24694,E01028348,41,0,3,12,1,2,171,10,5,29,1
24695,E01028351,12,0,1,1,0,0,43,2,1,2,0
24696,E01028352,11,0,1,1,0,0,38,2,1,2,0
24697,E01028039,11,0,1,1,0,0,38,2,1,2,0
24698,E01001415,14,0,2,1,0,0,50,2,1,3,0
24699,E01001417,17,0,2,1,0,0,60,3,1,3,0
24700,E01001418,15,0,2,1,0,0,53,3,1,3,0
24701,E01001470,15,0,2,1,0,0,54,3,1,3,0
24702,E01001471,16,0,2,1,0,0,57,3,1,3,0
24703,E01001422,16,0,2,1,0,0,55,3,1,3,0
24704,E01001474,16,0,2,1,0,0,56,3,1,3,0
24705,E01013918,18,0,2,2,0,1,64,3,1,3,0
24706,E01013919,17,0,2,1,0,0,60,3,1,3,0
24707,E01013920,17,0,2,1,0,0,59,3,1,3,0
24708,E01013921,17,0,2,1,0,0,60,3,1,3,0
24709,E01028371,121,0,39,36,0,3,572,54,19,70,3
24710,E01028378,132,0,9,130,0,3,623,71,17,48,9
24711,E01028384,66,1,11,111,3,6,476,39,53,86,3
24712,E01028385,70,1,12,118,3,6,506,42,56,91,3
24713,E01028386,69,1,12,117,3,6,501,42,55,91,3
24714,E01028387,76,0,6,64,1,9,496,39,15,59,1
24715,E01028388,77,0,6,64,1,9,496,39,16,59,1
24716,E01028389,74,0,6,62,1,9,480,37,15,57,1
24717,E01028390,84,0,6,70,1,10,544,42,17,64,2
24718,E01028363,27,0,2,50,1,2,189,17,12,23,2
24719,E01028364,29,0,2,54,1,2,205,18,13,25,2
24720,E01028391,33,0,2,62,1,2,235,21,14,28,2
24721,E01028392,29,0,2,53,1,2,201,18,12,24,2
24722,E01028401,21,0,2,39,1,1,149,13,9,18,1
24723,E01013954,48,1,4,42,0,6,301,26,12,23,2
24724,E01013956,0,0,0,0,0,0,0,0,0,0,0
24725,E01013957,46,1,4,40,0,6,291,25,11,22,2
24726,E01013960,49,1,4,43,0,6,308,26,12,23,2
24727,E01013962,49,1,4,42,0,6,307,26,12,23,2
24728,E01028396,27,0,6,46,0,2,214,15,15,23,0
24729,E01028397,29,0,6,48,1,2,226,15,16,24,1
24730,E01028398,26,0,6,44,0,2,207,14,15,22,0
24731,E01028400,28,0,6,47,0,2,219,15,15,24,0
24732,E01030194,29,0,6,49,1,2,228,15,16,25,1
24733,E01030195,33,0,7,56,1,2,262,18,18,28,1
24734,E01028365,39,0,4,53,1,5,269,19,18,29,1
24735,E01028399,33,0,3,45,1,4,227,16,15,25,1
24736,E01028416,37,0,3,50,1,5,256,18,17,28,1
24737,E01028417,34,0,3,47,1,4,240,17,16,26,1
24738,E01028418,37,0,3,50,1,5,254,18,17,28,1
24739,E01028402,162,0,3,15,0,3,697,37,14,26,6
24740,E01028403,145,0,6,39,0,6,692,36,11,40,9
24741,E01028408,115,0,4,41,0,14,662,37,30,61,3
24742,E01028411,195,0,6,28,3,3,687,48,12,44,0
24743,E01028420,255,0,15,88,3,20,1243,91,44,87,6
24744,E01028422,98,1,13,10,4,4,411,39,8,31,4
24745,E01028423,108,2,15,11,5,5,458,44,9,35,5
24746,E01028455,30,0,7,19,2,4,266,33,29,54,0
24747,E01028456,30,0,7,19,2,4,267,33,29,54,0
24748,E01028457,29,0,7,18,2,4,261,33,28,53,0
24749,E01028458,32,0,7,20,2,5,282,35,31,57,0
24750,E01028463,30,0,7,19,2,4,263,33,29,53,0
24751,E01028464,27,0,6,17,2,4,241,30,26,49,0
24752,E01028465,28,0,6,17,2,4,245,31,27,50,0
24753,E01028467,31,0,7,19,2,4,276,35,30,56,0
24754,E01028466,86,0,29,25,4,12,755,41,30,38,3
24755,E01028468,80,0,27,23,4,11,704,39,28,36,3
24756,E01028471,71,0,24,20,4,10,623,34,25,32,3
24757,E01028459,35,0,9,24,2,7,329,46,29,35,1
24758,E01028460,32,0,8,22,2,7,307,43,27,33,1
24759,E01028461,36,0,9,25,2,8,345,49,30,37,1
24760,E01028462,32,0,8,22,2,7,305,43,26,33,1
24761,E01028469,39,0,10,27,2,8,371,52,32,40,1
24762,E01028470,40,0,10,27,2,8,377,53,33,40,1
24763,E01028472,33,0,8,22,2,7,311,44,27,33,1
24764,E01028473,37,0,9,25,2,8,356,50,31,38,1
24765,E01028479,219,3,27,3,3,12,966,75,21,58,15
24766,E01028481,107,2,17,15,2,2,504,32,9,53,2
24767,E01028482,89,1,14,13,1,1,416,27,7,43,1
24768,E01028483,131,0,16,16,2,6,414,35,10,31,0
24769,E01028484,117,0,14,15,1,6,368,31,8,28,0
24770,E01028485,110,3,7,12,0,6,389,27,10,34,3
24771,E01028486,115,3,8,13,0,6,404,28,10,35,4
24772,E01028497,115,0,15,35,0,11,449,36,20,34,8
24773,E01028498,120,0,15,36,0,12,465,38,21,35,8
24774,E01028499,183,0,22,53,6,27,929,96,59,59,7
24775,E01028501,125,0,22,25,0,3,443,24,9,35,10
24776,E01028502,109,0,20,21,0,3,386,21,7,31,8
24777,E01028504,266,6,17,10,3,3,809,50,9,79,9
24778,E01028503,93,1,14,5,0,5,369,28,2,26,1
24779,E01028509,131,2,20,7,0,7,518,39,4,37,2
24780,E01028567,18,0,2,82,3,4,140,27,39,39,1
24781,E01028568,15,0,1,71,3,4,121,23,33,34,1
24782,E01028569,18,0,2,81,3,4,139,27,38,39,1
24783,E01028570,17,0,2,77,3,4,132,25,36,37,1
24784,E01028517,14,0,1,64,2,3,110,21,30,31,1
24785,E01028518,16,0,2,74,3,4,128,24,35,36,1
24786,E01028519,15,0,1,68,3,3,116,22,32,33,1
24787,E01028520,16,0,2,76,3,4,130,25,36,36,1
24788,E01002411,46,0,8,125,2,9,306,39,104,79,2
24789,E01002517,0,0,0,0,0,0,0,0,0,0,0
24790,E01002413,43,0,8,116,2,9,285,36,97,74,2
24791,E01002518,37,0,7,101,1,7,246,31,84,64,1
24792,E01002519,44,0,8,118,2,9,290,36,99,75,2
24793,E01002524,0,0,0,0,0,0,0,0,0,0,0
24794,E01028513,58,1,6,93,1,4,196,11,75,144,1
24795,E01028514,56,1,6,89,1,4,187,10,71,137,1
24796,E01028516,61,1,7,97,1,5,205,11,78,150,1
24797,E01028534,50,1,6,79,1,4,167,9,64,123,1
24798,E01028537,54,1,6,86,1,4,181,10,69,132,1
24799,E01028552,41,0,4,83,3,9,261,31,62,50,0
24800,E01028553,41,0,4,83,3,9,260,31,61,49,0
24801,E01028555,43,0,4,87,4,9,273,32,64,52,0
24802,E01028576,45,0,4,92,4,10,288,34,68,55,0
24803,E01028577,47,0,4,95,4,10,297,35,70,56,0
24804,E01028584,87,2,14,124,0,9,329,28,112,41,1
24805,E01028590,0,0,0,0,0,0,0,0,0,0,0
24806,E01028592,85,2,14,121,0,9,320,27,109,40,1
24807,E01028595,75,2,12,107,0,7,282,24,96,35,1
24808,E01028596,72,2,12,103,0,7,273,23,93,34,1
24809,E01028598,250,6,42,9,0,15,793,47,19,43,9
24810,E01028601,110,2,12,20,2,10,480,33,138,157,3
24811,E01028602,96,1,11,17,1,8,422,29,121,138,3
24812,E01028599,89,1,10,16,1,8,388,27,112,127,3
24813,E01028600,95,1,11,17,1,8,417,29,120,137,3
24814,E01028604,142,1,26,60,3,20,909,86,33,102,15
24815,E01028605,148,2,27,63,3,20,940,90,35,105,16
24816,E01028607,94,0,29,14,0,11,442,28,14,34,8
24817,E01028608,79,0,24,11,0,10,368,23,11,29,7
24818,E01028603,44,0,4,10,0,6,335,30,7,22,3
24819,E01028609,54,0,4,12,0,7,406,37,8,26,3
24820,E01028610,58,0,5,13,0,7,435,40,9,28,3
24821,E01028613,91,0,13,14,0,6,541,42,8,44,4
24822,E01028614,98,0,14,14,0,7,579,44,8,47,4
24823,E01028615,99,0,14,15,0,7,588,45,8,47,4
24824,E01028616,97,0,14,14,0,7,575,44,8,46,4
24825,E01028611,56,0,11,8,0,3,235,18,12,39,5
24826,E01028620,122,0,24,16,0,6,509,40,27,86,10
24827,E01028630,60,3,52,30,2,19,521,65,41,74,2
24828,E01028631,42,2,36,21,1,13,363,45,28,52,1
24829,E01028632,58,2,50,28,2,18,500,63,39,71,2
24830,E01028633,55,2,48,27,2,17,478,60,37,68,2
24831,E01028640,177,3,18,55,6,40,906,64,46,42,0
24832,E01028642,44,1,34,4,0,2,152,7,5,16,2
24833,E01028644,53,1,41,4,0,3,182,8,6,20,2
24834,E01028645,50,1,39,4,0,3,172,8,5,19,2
24835,E01031802,54,1,41,4,0,3,185,9,6,20,2
24836,E01031803,53,1,41,4,0,3,183,9,6,20,2
24837,E01031804,57,1,44,5,0,3,197,9,6,21,3
24838,E01031805,57,1,44,5,0,3,195,9,6,21,3
24839,E01031806,56,1,43,4,0,3,192,9,6,21,3
24840,E01028646,100,4,15,16,0,4,390,22,8,44,3
24841,E01028647,134,5,19,22,0,5,518,29,10,58,3
24842,E01028648,87,0,40,7,0,4,361,24,13,19,3
24843,E01028649,114,0,53,8,0,5,469,32,18,25,3
24844,E01020069,193,6,31,81,9,14,878,54,81,77,3
24845,E01029146,0,0,0,0,0,0,0,0,0,0,0
24846,E01028660,190,3,76,17,1,7,701,45,13,60,8
24847,E01028661,201,3,80,18,2,7,742,48,14,64,8
24848,E01028663,111,0,38,38,0,7,576,41,15,53,4
24849,E01028664,98,0,33,34,0,7,509,37,13,47,4
24850,E01028665,104,0,35,36,0,7,539,39,14,50,4
24851,E01028666,81,2,17,16,2,7,540,43,30,117,2
24852,E01028667,75,1,16,15,1,6,504,40,28,109,2
24853,E01028668,81,2,17,17,2,7,542,43,30,118,2
24854,E01028669,72,1,15,15,1,6,482,38,27,105,2
24855,E01028670,76,1,14,15,5,6,434,36,26,86,2
24856,E01028671,69,1,13,14,4,6,397,33,24,78,2
24857,E01028672,80,1,15,16,5,6,456,38,28,90,2
24858,E01028673,61,1,11,12,4,5,353,29,22,69,2
24859,E01004084,19,0,6,3,0,2,102,7,2,12,1
24860,E01004085,22,0,7,3,0,2,115,8,3,13,1
24861,E01004087,20,0,6,3,0,2,107,7,2,12,1
24862,E01028685,17,0,5,2,0,1,90,6,2,10,1
24863,E01028686,19,0,6,3,0,2,102,7,2,12,1
24864,E01030417,18,0,6,3,0,2,94,6,2,11,1
24865,E01030418,18,0,6,3,0,2,97,7,2,11,1
24866,E01030419,20,0,7,3,0,2,108,7,2,12,1
24867,E01030420,16,0,5,2,0,1,87,6,2,10,1
24868,E01028720,168,6,39,33,0,11,732,83,34,79,6
24869,E01028737,228,6,31,15,6,6,757,57,22,48,14
24870,E01028743,60,2,10,63,0,20,359,36,47,64,0
24871,E01028744,44,1,7,46,0,14,266,26,35,47,0
24872,E01028745,81,0,9,18,0,8,492,41,172,95,2
24873,E01028746,78,0,9,17,0,8,475,39,166,92,2
24874,E01028748,84,0,9,19,0,8,512,43,179,99,2
24875,E01028751,132,2,16,40,0,16,711,50,54,53,6
24876,E01028750,125,1,15,38,0,16,679,48,51,50,6
24877,E01028763,172,6,38,9,0,3,625,51,24,45,3
24878,E01028767,85,0,9,14,0,3,262,19,5,81,5
24879,E01028995,63,0,6,10,0,3,194,14,4,60,4
24880,E01028773,58,0,3,51,1,5,518,50,87,87,3
24881,E01028774,54,0,3,47,1,5,477,46,80,80,3
24882,E01028775,51,0,3,45,1,5,454,44,76,76,3
24883,E01028780,80,1,8,22,4,2,432,43,9,149,2
24884,E01028781,75,1,8,21,4,2,407,40,8,140,2
24885,E01028782,82,2,8,22,5,3,444,44,9,153,3
24886,E01028783,82,2,8,22,5,3,444,44,9,153,3
24887,E01028784,133,0,15,31,3,17,781,63,62,49,6
24888,E01028789,89,0,22,36,2,8,508,44,24,23,0
24889,E01028790,74,0,19,30,2,6,421,37,19,19,0
24890,E01028791,94,0,24,38,2,8,540,47,25,25,0
24891,E01028798,139,6,25,10,0,9,654,38,26,84,6
24892,E01028799,126,3,26,37,3,6,655,53,24,48,3
24893,E01028810,114,0,10,67,0,11,731,57,79,109,3
24894,E01028811,121,0,11,72,0,12,776,61,84,115,3
24895,E01028812,0,0,0,0,0,0,0,0,0,0,0
24896,E01028813,74,0,6,34,1,10,442,42,36,67,4
24897,E01028814,84,0,7,38,1,11,502,48,41,76,4
24898,E01028815,73,0,6,33,1,10,438,42,36,67,4
24899,E01028816,45,0,3,34,1,7,341,34,43,82,0
24900,E01028817,49,0,3,37,1,8,375,38,48,90,0
24901,E01028818,49,0,3,37,1,7,371,37,47,89,0
24902,E01028819,46,0,3,34,1,7,347,35,44,83,0
24903,E01028822,48,0,3,36,1,7,363,37,46,87,0
24904,E01028807,32,0,3,20,0,3,300,28,20,21,1
24905,E01028808,38,0,3,23,0,3,356,33,23,25,1
24906,E01028809,40,0,4,24,0,3,373,34,24,26,1
24907,E01028820,40,0,4,24,0,3,371,34,24,26,1
24908,E01028821,40,0,4,25,0,3,376,35,25,26,1
24909,E01028828,137,0,5,10,0,6,559,50,6,46,5
24910,E01028829,118,0,4,9,0,6,477,43,6,39,4
24911,E01028830,183,0,9,6,9,6,952,82,9,172,0
24912,E01028833,158,0,9,24,3,0,961,88,7,281,12
24913,E01028832,53,0,0,9,1,2,305,35,8,95,2
24914,E01028834,52,0,0,9,1,2,301,35,8,94,2
24915,E01028835,53,0,0,9,1,2,307,35,8,96,2
24916,E01028831,47,0,1,9,0,3,298,44,8,82,2
24917,E01028836,43,0,1,9,0,3,278,41,7,77,2
24918,E01028837,48,0,1,10,0,3,306,45,8,85,2
24919,E01028842,164,0,6,12,0,3,472,24,12,29,0
24920,E01028846,169,0,3,6,0,7,503,26,9,28,0
24921,E01028848,74,0,6,30,0,6,468,65,8,63,4
24922,E01028849,80,0,6,32,0,7,500,69,9,67,5
24923,E01028850,199,3,6,0,0,0,481,36,0,25,3
24924,E01028851,123,0,3,8,0,4,456,36,1,87,3
24925,E01028852,124,0,3,8,0,5,461,36,2,88,3
24926,E01028843,210,0,6,6,0,3,491,44,3,51,3
24927,E01028859,156,0,9,9,0,6,508,45,3,42,0
24928,E01028860,60,0,2,7,0,2,241,15,8,25,5
24929,E01028863,52,0,1,6,0,1,208,13,7,21,4
24930,E01028868,118,0,3,6,0,9,439,26,5,23,5
24931,E01028869,111,0,3,6,0,8,410,25,4,22,5
24932,E01028870,158,0,3,8,2,5,453,34,14,32,3
24933,E01028871,127,0,3,7,1,4,363,28,11,25,3
24934,E01028873,63,0,2,7,2,5,357,36,20,159,2
24935,E01028874,61,0,1,6,1,4,342,34,20,153,1
24936,E01028875,66,0,3,15,4,11,491,57,49,86,5
24937,E01028876,64,0,3,15,4,11,477,56,47,84,5
24938,E01028877,54,0,3,12,3,9,398,47,40,70,4
24939,E01028878,59,0,3,18,4,7,408,61,46,88,0
24940,E01028879,62,0,3,18,5,8,421,63,47,90,0
24941,E01028880,123,0,2,8,0,3,459,34,20,34,14
24942,E01028881,103,0,1,7,0,3,384,29,16,29,11
24943,E01028884,191,0,3,25,0,16,813,67,185,257,18
24944,E01028888,191,3,0,3,0,3,418,22,9,39,9
24945,E01028891,86,0,5,11,2,3,375,47,10,123,5
24946,E01028892,76,0,5,10,1,3,330,41,8,108,4
24947,E01028893,154,0,0,9,3,6,454,30,6,39,3
24948,E01028894,61,0,3,8,1,9,370,40,18,124,4
24949,E01028895,62,0,3,9,2,9,375,41,19,125,5
24950,E01028896,65,2,5,11,3,8,468,47,16,111,2
24951,E01028897,62,1,4,10,3,7,443,45,16,105,1
24952,E01028899,147,6,6,9,0,9,441,36,9,34,0
24953,E01028901,0,0,0,0,0,0,0,0,0,0,0
24954,E01028902,20,0,1,5,1,1,176,27,12,56,1
24955,E01028903,24,0,1,6,1,1,208,32,14,66,1
24956,E01028906,21,0,1,5,1,1,179,28,12,57,1
24957,E01028900,0,0,0,0,0,0,0,0,0,0,0
24958,E01028908,46,0,1,11,12,1,307,73,26,157,1
24959,E01028909,49,0,2,11,12,2,333,79,29,169,2
